origin_url,is_available
https://github.com/Inist-CNRS/lodex-widget,True
https://github.com/Inist-CNRS/lodex-widgets,True
https://github.com/Inist-CNRS/lodex-workers,False
https://github.com/Inist-CNRS/log.io-server-parser,True
https://github.com/Inist-CNRS/meta-doi,True
https://github.com/Inist-CNRS/node-atom-writer,True
https://github.com/Inist-CNRS/node-config-component,True
https://github.com/Inist-CNRS/node-csv-string,True
https://github.com/Inist-CNRS/node-elsevier,True
https://github.com/Inist-CNRS/node-ezs-istex,True
https://github.com/Inist-CNRS/node-ezs-lodex,False
https://github.com/Inist-CNRS/node-ezs-sparql,False
https://github.com/Inist-CNRS/node-formatik,True
https://github.com/Inist-CNRS/node-inist-ark,True
https://github.com/Inist-CNRS/node-inist-roadmap,True
https://github.com/Inist-CNRS/node-inotifywait,True
https://github.com/Inist-CNRS/node-istex,True
https://github.com/Inist-CNRS/node-jbj,True
https://github.com/Inist-CNRS/node-jbj-array,True
https://github.com/Inist-CNRS/node-jbj-command,True
https://github.com/Inist-CNRS/node-jbj-ist,True
https://github.com/Inist-CNRS/node-jbj-jsonld,True
https://github.com/Inist-CNRS/node-jbj-nlp,True
https://github.com/Inist-CNRS/node-jbj-numerical,True
https://github.com/Inist-CNRS/node-jbj-parse,True
https://github.com/Inist-CNRS/node-jbj-rdfa,True
https://github.com/Inist-CNRS/node-jbj-template,True
https://github.com/Inist-CNRS/node-json-writer,True
https://github.com/Inist-CNRS/node-labintel,True
https://github.com/Inist-CNRS/node-monitor-pid,True
https://github.com/Inist-CNRS/node-sphinxapi,True
https://github.com/Inist-CNRS/node-sudoc,True
https://github.com/Inist-CNRS/node-xml-mapping,True
https://github.com/Inist-CNRS/node-xml-splitter,True
https://github.com/Inist-CNRS/node-xml-writer,True
https://github.com/Inist-CNRS/node-xml2json-command,True
https://github.com/Inist-CNRS/octachore,True
https://github.com/Inist-CNRS/pdf-figure-extractor,True
https://github.com/Inist-CNRS/pkgi,True
https://github.com/Inist-CNRS/prettyTEI,True
https://github.com/Inist-CNRS/roadmapjs,True
https://github.com/Inist-CNRS/text-quality-indicator,True
https://github.com/Inist-CNRS/wait-for-it,True
https://github.com/Inist-CNRS/xpath-generator,False
https://github.com/InriaMecsci/JavascoolWeb,True
https://github.com/InriaMecsci/NeuroSmart,True
https://github.com/InriaMecsci/Turing-2D,True
https://github.com/InriaMecsci/algo-football,True
https://github.com/InriaMecsci/algo-ford-fulkerson,True
https://github.com/InriaMecsci/algo-predateurs,True
https://github.com/InriaMecsci/alignement-sequences,True
https://github.com/InriaMecsci/alignement-sequences-adn,True
https://github.com/InriaMecsci/alignement-sequences-adn-english,True
https://github.com/InriaMecsci/automate-etats-finis-multiple-3,True
https://github.com/InriaMecsci/bin-packing,True
https://github.com/InriaMecsci/carpasinivores,True
https://github.com/InriaMecsci/carpasinivores-limejs,True
https://github.com/InriaMecsci/codes-secrets,True
https://github.com/InriaMecsci/creation-ARN,True
https://github.com/InriaMecsci/crepes,True
https://github.com/InriaMecsci/cryptris,True
https://github.com/InriaMecsci/datagramme,True
https://github.com/InriaMecsci/des-mots-dans-le-cerveau,True
https://github.com/InriaMecsci/edel,True
https://github.com/InriaMecsci/inriamecsci.github.com,True
https://github.com/InriaMecsci/jeu-de-hamming,True
https://github.com/InriaMecsci/machine-turing,True
https://github.com/InriaMecsci/methodes-tri,True
https://github.com/InriaMecsci/modele-sir,True
https://github.com/InriaMecsci/regions-codantes,True
https://github.com/InriaMecsci/regions-codantes-english,True
https://github.com/InriaMecsci/rubiks-cube,True
https://github.com/InriaMecsci/snappy,True
https://github.com/InriaMecsci/tables-hachage,True
https://github.com/InriaMecsci/tetris-botte,True
https://github.com/InriaMecsci/tetris-botte-serv,True
https://github.com/InriaMecsci/voronoi-diagramme,True
https://github.com/InriaMecsci/voronoi-jeu,True
https://github.com/InriaMecsci/zero,True
https://github.com/InseeFr/ARC,False
https://github.com/InseeFr/Bauhaus,True
https://github.com/InseeFr/Bauhaus-Back-Office,True
https://github.com/InseeFr/CSPA-SA-Client,True
https://github.com/InseeFr/DDI-Access-Services,True
https://github.com/InseeFr/Destinie-2,False
https://github.com/InseeFr/Eno,True
https://github.com/InseeFr/Eno-CLI,True
https://github.com/InseeFr/Eno-WS,True
https://github.com/InseeFr/Keycloak-FranceConnect,False
https://github.com/InseeFr/Lunatic,False
https://github.com/InseeFr/Lunatic-Model,False
https://github.com/InseeFr/Meleze,False
https://github.com/InseeFr/Mesange,True
https://github.com/InseeFr/Metadata-API,False
https://github.com/InseeFr/Omphale,False
https://github.com/InseeFr/Ontologies,False
https://github.com/InseeFr/Pogues,True
https://github.com/InseeFr/Pogues-Back-Office,True
https://github.com/InseeFr/Pogues-Model,True
https://github.com/InseeFr/Quatro,False
https://github.com/Irstea/ALPFORPLOTS,True
https://github.com/Irstea/Redmine-mod-perl-auth,True
https://github.com/Irstea/alisma,True
https://github.com/Irstea/bd_patrimoine,False
https://github.com/Irstea/bsc12,False
https://github.com/Irstea/caso,False
https://github.com/Irstea/collec,True
https://github.com/Irstea/escroc,True
https://github.com/Irstea/esfc,False
https://github.com/Irstea/filo-science,False
https://github.com/Irstea/irrig,True
https://github.com/Irstea/otolithe,False
https://github.com/Irstea/usact,False
https://github.com/Irstea/w3id.org,False
https://github.com/LAB-MI/LAB-MI.github.io,True
https://github.com/LAB-MI/api.gouv.fr,False
https://github.com/LAB-MI/candilib,True
https://github.com/LAB-MI/candilibV2,False
https://github.com/LINCnil/CNIL-Cookies-List,False
https://github.com/LINCnil/Cabanon,True
https://github.com/LINCnil/Cookie-consent_Google-Analytics,True
https://github.com/LINCnil/CookieViz,True
https://github.com/LINCnil/Hally-L-oracle-du-net,True
https://github.com/LINCnil/Phrase2passe,True
https://github.com/LINCnil/RGPD,True
https://github.com/LINCnil/cookieCuttr,True
https://github.com/LINCnil/dereferencement,True
https://github.com/LINCnil/encryption_infographics,True
https://github.com/LINCnil/pia,True
https://github.com/LINCnil/pia-app,True
https://github.com/LINCnil/pia-back,True
https://github.com/LINCnil/tosback2,True
https://github.com/MTES-MCT/action-bidonvilles,False
https://github.com/MTES-MCT/action-bidonvilles-api,False
https://github.com/MTES-MCT/adock-ansible,True
https://github.com/MTES-MCT/adock-api,True
https://github.com/MTES-MCT/adock-ui,True
https://github.com/MTES-MCT/aeris,False
https://github.com/MTES-MCT/aides-territoires,True
https://github.com/MTES-MCT/assec,True
https://github.com/MTES-MCT/bulk-geocoding-python-client,False
https://github.com/MTES-MCT/camino-api,True
https://github.com/MTES-MCT/camino-flux,True
https://github.com/MTES-MCT/camino-imports-geojson,False
https://github.com/MTES-MCT/camino-imports-postgres,False
https://github.com/MTES-MCT/camino-imports-spreadsheet-jorf,True
https://github.com/MTES-MCT/camino-imports-spreadsheets,True
https://github.com/MTES-MCT/camino-landingpage,True
https://github.com/MTES-MCT/camino-portainer,False
https://github.com/MTES-MCT/camino-scripting,False
https://github.com/MTES-MCT/camino-ui,True
https://github.com/MTES-MCT/choisir-une-licence,False
https://github.com/MTES-MCT/cobot-admin,False
https://github.com/MTES-MCT/cobot-api,False
https://github.com/MTES-MCT/cobot-bot,False
https://github.com/MTES-MCT/data-preparation-plugin,False
https://github.com/MTES-MCT/dataqual,False
https://github.com/MTES-MCT/dataroom,True
https://github.com/MTES-MCT/ecophyto,False
https://github.com/MTES-MCT/enr-and-ground,False
