nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics
saisie_carhab,IGNF,GitHub,https://github.com/IGNF/saisie_carhab,Outil de saisie pour la cartographie des végétation dans le cadre du programme CarHab,False,2015-10-14T09:42:31Z,2016-04-15T14:39:45Z,,0,0,,0,Python,
spark-iqmulus,IGNF,GitHub,https://github.com/IGNF/spark-iqmulus,"Spark Package to read and write PLY, LAS and XYZ lidar point clouds using Spark SQL.",False,2015-11-13T09:14:44Z,2018-11-25T08:58:20Z,,13,5,Apache License 2.0,15,Scala,
campskeleton,IGNF,GitHub,https://github.com/IGNF/campskeleton,Automatically exported from code.google.com/p/campskeleton,True,2015-12-01T16:03:03Z,2015-12-01T16:03:04Z,,0,0,,0,Java,
evolution-apigeoportail,IGNF,GitHub,https://github.com/IGNF/evolution-apigeoportail,Site de présentation de l'évolution de l'API Géoportail,False,2015-12-14T09:49:23Z,2017-05-13T15:28:40Z,,5,1,,1,CSS,
hackathon-necmergitur,IGNF,GitHub,https://github.com/IGNF/hackathon-necmergitur,,False,2016-01-16T10:29:56Z,2016-02-03T14:17:07Z,,2,2,,0,JavaScript,
geoportal-access-lib,IGNF,GitHub,https://github.com/IGNF/geoportal-access-lib,French Geoportal resources access library,False,2016-02-05T11:02:58Z,2019-01-25T17:38:38Z,,16,11,Other,0,JavaScript,
itowns-legacy,IGNF,GitHub,https://github.com/IGNF/itowns-legacy,iTowns is a JS/WebGL framework for 3D geospatial data visualization,True,2016-03-30T09:11:50Z,2018-06-06T11:34:09Z,,0,0,Other,0,JavaScript,
libOri,IGNF,GitHub,https://github.com/IGNF/libOri,,False,2016-03-30T09:14:03Z,2017-03-14T11:38:58Z,,1,1,MIT License,0,C++,
geoxygene,IGNF,GitHub,https://github.com/IGNF/geoxygene,GeOxygene aims at providing an open framework which implements OGC/ISO specifications for  the development and deployment of geographic (GIS) applications,False,2016-04-19T09:11:39Z,2019-01-22T18:51:15Z,,15,10,Other,1,Java,
geoxygene-docs,IGNF,GitHub,https://github.com/IGNF/geoxygene-docs,code to generate geoxygene website (based on Sphinx),False,2016-04-19T10:21:04Z,2016-04-19T10:23:04Z,,0,0,,0,JavaScript,
geoxygene-unsupported,IGNF,GitHub,https://github.com/IGNF/geoxygene-unsupported,,False,2016-04-19T14:59:26Z,2016-04-19T15:00:16Z,,0,0,,0,Java,
geoxygene-ojplugin,IGNF,GitHub,https://github.com/IGNF/geoxygene-ojplugin,,False,2016-04-19T15:19:28Z,2016-04-19T15:20:10Z,,0,0,GNU General Public License v3.0,0,Java,
geoxygene-wps,IGNF,GitHub,https://github.com/IGNF/geoxygene-wps,,False,2016-04-19T15:22:40Z,2016-04-19T15:23:28Z,,0,0,Other,0,Java,
geoxygene-geopensim,IGNF,GitHub,https://github.com/IGNF/geoxygene-geopensim,,False,2016-04-19T15:27:59Z,2016-04-19T15:28:38Z,,0,0,,0,Java,
geoxygene-pea-rep,IGNF,GitHub,https://github.com/IGNF/geoxygene-pea-rep,,False,2016-04-19T15:32:34Z,2016-04-19T15:33:12Z,,0,0,Other,0,Java,
geoxygene-sig3d-appli,IGNF,GitHub,https://github.com/IGNF/geoxygene-sig3d-appli,Scripts developed from 3D module of GeOxygene (https://github.com/IGNF/geoxygene),False,2016-04-19T15:36:17Z,2018-10-19T09:03:16Z,,3,2,Other,0,Java,
PLU2PLUS,IGNF,GitHub,https://github.com/IGNF/PLU2PLUS,Code for the experiments of the PLU++ project,False,2016-05-26T09:54:36Z,2017-07-20T12:54:01Z,,3,0,,0,JavaScript,
SIGOPT,IGNF,GitHub,https://github.com/IGNF/SIGOPT,Repository for the SIGOPT project ,False,2016-05-26T15:11:33Z,2016-11-03T16:45:30Z,,1,0,,0,Scilab,
geoportal-extensions,IGNF,GitHub,https://github.com/IGNF/geoportal-extensions,French Geoportal Extensions for well-known javascript mapping libraries (Leaflet and OpenLayers),False,2016-06-06T08:27:12Z,2019-01-25T17:45:12Z,,27,15,Other,22,JavaScript,"3d,geoportail,geoportal-extensions,itowns,leaflet,openlayers"
validator,IGNF,GitHub,https://github.com/IGNF/validator,Validateur de données initialement développé pour le géoportail de l'urbanisme,False,2016-07-08T15:04:15Z,2019-01-11T14:37:18Z,,5,3,Other,6,Java,
geoxygene-palettes,IGNF,GitHub,https://github.com/IGNF/geoxygene-palettes,Color palettes extrapolation for map design.,False,2016-07-12T16:56:10Z,2017-07-20T12:54:36Z,https://ignf.github.io/geoxygene-palettes/,1,0,MIT License,0,Java,
ignf.github.io,IGNF,GitHub,https://github.com/IGNF/ignf.github.io,,False,2016-07-21T11:58:02Z,2018-12-05T10:31:07Z,,0,0,,0,,
apicarto,IGNF,GitHub,https://github.com/IGNF/apicarto,Faire appel à l'information géographique pour simplifier les démarches,True,2016-11-09T12:29:49Z,2018-08-22T05:56:58Z,,1,1,,2,JavaScript,
NeatMap,IGNF,GitHub,https://github.com/IGNF/NeatMap,A simple QGIS python plugin for building tidy cities.,False,2016-11-30T13:36:28Z,2019-01-28T23:45:18Z,,8,0,GNU General Public License v3.0,1,Python,
geoportal-sdk,IGNF,GitHub,https://github.com/IGNF/geoportal-sdk,French Geoportal SDK Javascript,False,2016-12-06T22:45:41Z,2019-01-15T11:21:27Z,,18,5,Other,7,HTML,
ContinuousGeneralisation,IGNF,GitHub,https://github.com/IGNF/ContinuousGeneralisation,Algorithms for continuous generalisation with ArcGIS,False,2016-12-14T09:37:40Z,2019-01-20T13:27:07Z,,4,1,GNU Lesser General Public License v3.0,0,C++,
libxmls,IGNF,GitHub,https://github.com/IGNF/libxmls,,False,2017-02-13T09:28:32Z,2017-02-13T09:28:32Z,,0,0,,0,,
geoportal-wfs-client,IGNF,GitHub,https://github.com/IGNF/geoportal-wfs-client,Client JavaScript simplifiant l'accès aux WFS du géoportail (GeoJSON),False,2017-02-24T15:56:52Z,2018-05-11T08:52:14Z,,3,1,Other,2,JavaScript,
geoportail-urbanisme-dev,IGNF,GitHub,https://github.com/IGNF/geoportail-urbanisme-dev,Documentation développeur GPU en vue de hackurba,False,2017-02-24T16:05:06Z,2018-05-17T12:03:11Z,,3,0,,0,,
CartAGen,IGNF,GitHub,https://github.com/IGNF/CartAGen,CartAGen is a plugin for GeOxygene dedicated to cartographic generalisation,False,2017-05-05T07:38:51Z,2019-01-06T10:23:15Z,https://ignf.github.io/CartAGen/,7,3,Other,4,Java,"cartography,generalization,multi-agent-systems"
DSTGeoDataMatchingPlugin,IGNF,GitHub,https://github.com/IGNF/DSTGeoDataMatchingPlugin,Plugin QGis pour apparier des données géographiques en utilisant la théorie de Dempster–Shafer,False,2017-07-27T15:56:18Z,2017-07-27T15:56:18Z,,0,0,,1,,
roc4j,IGNF,GitHub,https://github.com/IGNF/roc4j,The package roc4j is designed for estimating and handling Receiver Operating Characteristics (ROC) curves of binary classifiers in Java,False,2017-08-25T14:50:33Z,2018-11-12T08:48:46Z,,1,1,,0,Java,
geoportal-extensions-openlayers,IGNF,GitHub,https://github.com/IGNF/geoportal-extensions-openlayers,Dépot de publication des binaires de l'extension Géoportail pour OpenLayers,False,2017-11-16T13:58:51Z,2017-11-16T14:09:09Z,,0,0,,0,,
geoportal-extensions-leaflet,IGNF,GitHub,https://github.com/IGNF/geoportal-extensions-leaflet,Dépot de publication des binaires de l'extension Géoportail pour Leaflet,False,2017-11-28T09:36:44Z,2017-11-28T09:36:56Z,,0,0,,0,,
look4,IGNF,GitHub,https://github.com/IGNF/look4,,False,2017-12-04T15:54:25Z,2017-12-04T19:59:23Z,,1,1,,0,JavaScript,
geoportal-extensions-itowns,IGNF,GitHub,https://github.com/IGNF/geoportal-extensions-itowns,,False,2018-03-15T14:29:29Z,2018-03-15T14:31:01Z,,0,0,,0,,
ogam,IGNF,GitHub,https://github.com/IGNF/ogam,Open source Generic Application based on Metadata,False,2018-04-11T14:40:27Z,2018-06-18T09:55:17Z,,2,0,GNU General Public License v3.0,0,JavaScript,
geoportal-third-party-integration,IGNF,GitHub,https://github.com/IGNF/geoportal-third-party-integration,"Dépôt d'exemples d'intégration des API Géoportail  dans des ""Web Framework Front-End JS"", tels que Angular, React, Ember, Meteor, ...",False,2018-06-05T15:29:49Z,2018-07-18T16:19:16Z,,0,0,,0,TypeScript,"angular,ember,geoportal-access-lib,geoportal-extensions-leaflet,geoportal-extensions-openlayers,meteor,react"
itowns,IGNF,GitHub,https://github.com/IGNF/itowns,A Three.js-based framework written in Javascript/WebGL for visualizing 3D geospatial data,True,2018-06-06T09:15:34Z,2018-06-06T09:15:37Z,http://www.itowns-project.org,0,0,Other,0,JavaScript,
mapmatcher,IGNF,GitHub,https://github.com/IGNF/mapmatcher,Matching GPS traces with MapMatcher,False,2018-06-21T10:32:52Z,2018-07-01T17:14:37Z,,0,0,Other,0,Java,
getnet,IGNF,GitHub,https://github.com/IGNF/getnet,Get BDTopo network from WFS,False,2018-07-03T13:11:43Z,2018-08-20T12:14:29Z,,0,0,Other,0,Java,
MultiCriteriaMatching,IGNF,GitHub,https://github.com/IGNF/MultiCriteriaMatching,Features matching with Dempster-Shafer Theory as implements in the Evidence4J library,False,2018-09-21T12:51:28Z,2018-09-21T12:55:13Z,,0,0,Other,0,Java,
api.gouv.fr,IGNF,GitHub,https://github.com/IGNF/api.gouv.fr,Liste les API disponibles au sein de l'administration française,True,2018-10-05T12:50:14Z,2019-01-04T13:45:22Z,https://api.gouv.fr,1,0,GNU Affero General Public License v3.0,0,HTML,
validator-example,IGNF,GitHub,https://github.com/IGNF/validator-example,IGNF/validator examples,False,2018-10-15T08:11:42Z,2018-10-15T08:13:13Z,,0,0,,0,Makefile,
