nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics
cle-interoperabilite-adresse,etalab,GitHub,https://github.com/etalab/cle-interoperabilite-adresse,Spécification de la clé d'intéropérabilité de l'adresse [OBSOLETE],False,2014-10-27T10:47:38Z,2019-01-24T21:11:28Z,,3,0,,0,,
codes-postaux,etalab,GitHub,https://github.com/etalab/codes-postaux,Générer et manipuler facilement le fichier des codes postaux,False,2014-11-14T13:59:52Z,2019-02-27T04:03:45Z,,33,3,MIT License,2,JavaScript,
adresse.data.gouv.fr,etalab,GitHub,https://github.com/etalab/adresse.data.gouv.fr,Données Adresse ouvertes,False,2014-12-01T18:30:52Z,2019-03-27T09:12:30Z,https://adresse.data.gouv.fr,78,9,MIT License,27,JavaScript,adresse
deleted-datasets-schema,etalab,GitHub,https://github.com/etalab/deleted-datasets-schema,A schema specifying how to represent a dataset deleted from a hosting platform.,False,2015-01-30T17:52:29Z,2018-01-22T18:45:38Z,,0,0,,1,,
ban-data,etalab,GitHub,https://github.com/etalab/ban-data,Projet de suivi des données BAN et des scripts de traitements associés,False,2015-03-19T09:33:15Z,2018-12-01T08:06:52Z,,17,5,,68,Shell,
geozones,etalab,GitHub,https://github.com/etalab/geozones,Simple spatial/administrative referential,False,2015-04-15T12:06:35Z,2018-09-17T15:50:23Z,,31,8,,10,Python,
GitLegistique.jl,etalab,GitHub,https://github.com/etalab/GitLegistique.jl,Convert Git diffs of french law to legislative drafting,False,2015-05-28T07:50:26Z,2018-11-27T09:33:41Z,,6,0,Other,0,Julia,
codes-juridiques-francais,etalab,GitHub,https://github.com/etalab/codes-juridiques-francais,"Les codes juridiques français, issus de la base LEGI de la DILA, au format Git et Markdown",False,2015-07-05T18:45:25Z,2019-02-25T13:14:47Z,,13,2,,2,,
lois-non-codifiees-et-reglements-francais,etalab,GitHub,https://github.com/etalab/lois-non-codifiees-et-reglements-francais,"Les lois non condifiées ainsi que les règlements français, issus de la base LEGI de la DILA, au format Git et Markdown",False,2015-07-05T18:46:34Z,2018-11-27T09:52:02Z,,8,0,,0,,
plan-ogp-2015-2017,etalab,GitHub,https://github.com/etalab/plan-ogp-2015-2017,Pour une action publique transparente et collaborative : plan d'action national pour la France 2015-2017,False,2015-07-16T14:23:26Z,2018-01-22T18:46:11Z,,1,1,Other,0,,
labels-and-roads,etalab,GitHub,https://github.com/etalab/labels-and-roads,A minimalist CartoCSS style to display on top of satellite imagery to add labels and roads.,False,2015-08-06T16:21:33Z,2018-01-22T18:46:14Z,,0,0,,0,CartoCSS,
cartocss-jurpol,etalab,GitHub,https://github.com/etalab/cartocss-jurpol,Style CartoCSS pour le rendu de l'overlay Justice/Police,False,2015-08-27T10:34:19Z,2018-01-22T18:46:18Z,,0,0,,0,CartoCSS,
utilery-recipe-jurpol,etalab,GitHub,https://github.com/etalab/utilery-recipe-jurpol,Recette des tuiles vectorielles des couches Justice/Police pour utilery,False,2015-08-27T12:45:24Z,2018-01-22T18:46:18Z,,1,0,,0,,
