nom,organisation_nom,plateforme,repertoire_url,description,est_fork,est_archive,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics,software_heritage_exists,software_heritage_url
LazyOcl_StateMachineExample,atlanmod,GitHub,https://github.com/atlanmod/LazyOcl_StateMachineExample,State Machine Model & queries example for evaluation of Lazy OCL,False,False,2015-09-25T16:02:02Z,2015-09-25T16:02:02Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/LazyOcl_StateMachineExample/directory/
Prefetching_Caching_DSL,atlanmod,GitHub,https://github.com/atlanmod/Prefetching_Caching_DSL,DSL to express Caching/Prefetching rules for NeoEMF,False,False,2015-11-23T14:46:38Z,2018-11-24T00:52:33Z,,1,1,,5,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/Prefetching_Caching_DSL/directory/
fREX,atlanmod,GitHub,https://github.com/atlanmod/fREX,fUML-based reverse engineering of executable behavior,False,False,2015-11-26T09:47:54Z,2015-11-26T09:56:40Z,,0,1,,0,Assembly,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/fREX/directory/
portolan,atlanmod,GitHub,https://github.com/atlanmod/portolan, Model-Driven Cartography Platform,False,False,2016-01-21T10:04:20Z,2016-01-21T10:37:17Z,,0,0,,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/portolan/directory/
org.eclipse.atl.reactive.haskell_semantics,atlanmod,GitHub,https://github.com/atlanmod/org.eclipse.atl.reactive.haskell_semantics,,False,False,2016-01-31T21:00:03Z,2016-02-09T08:03:25Z,,0,0,,0,Haskell,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/org.eclipse.atl.reactive.haskell_semantics/directory/
NeoEMF-hbase,atlanmod,GitHub,https://github.com/atlanmod/NeoEMF-hbase,A decentralized implementation of NeoEMF in HBase ,False,False,2016-02-29T22:15:05Z,2016-09-27T15:34:57Z,,1,0,,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/NeoEMF-hbase/directory/
UML2NoSQL,atlanmod,GitHub,https://github.com/atlanmod/UML2NoSQL,,False,False,2016-03-14T09:24:40Z,2019-01-24T09:07:31Z,,3,1,,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/UML2NoSQL/directory/
hadoop-cluster-docker,atlanmod,GitHub,https://github.com/atlanmod/hadoop-cluster-docker,A test environment for ATL-MR  (ATL in MapReduce),False,False,2016-04-25T11:44:26Z,2018-12-19T04:30:57Z,,3,0,,0,Shell,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/hadoop-cluster-docker/directory/
OCL2fUML,atlanmod,GitHub,https://github.com/atlanmod/OCL2fUML,,False,False,2016-05-12T13:14:19Z,2016-05-18T16:58:46Z,,1,0,,0,Assembly,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/OCL2fUML/directory/
org.eclipse.atl.ocl-benchmarks,atlanmod,GitHub,https://github.com/atlanmod/org.eclipse.atl.ocl-benchmarks,Benchmarks for OCL operations (especially for collections) in the ATL virtual machines,False,False,2016-05-30T12:46:40Z,2016-05-30T12:49:38Z,,0,0,Eclipse Public License 1.0,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/org.eclipse.atl.ocl-benchmarks/directory/
APPA,atlanmod,GitHub,https://github.com/atlanmod/APPA,Atlanmod Peer-to-Peer Architecture,False,False,2016-11-25T18:38:53Z,2019-03-26T15:02:34Z,,0,0,Eclipse Public License 2.0,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/APPA/directory/
ttc-2013-flowgraphs-ATL,atlanmod,GitHub,https://github.com/atlanmod/ttc-2013-flowgraphs-ATL,,False,False,2017-01-27T16:13:33Z,2017-01-27T16:23:02Z,,1,0,,0,Assembly,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/ttc-2013-flowgraphs-ATL/directory/
ATL-Fluid,atlanmod,GitHub,https://github.com/atlanmod/ATL-Fluid,Fluid API for ATL,False,False,2017-01-31T09:25:08Z,2017-02-06T22:04:54Z,,0,1,Eclipse Public License 1.0,1,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/ATL-Fluid/directory/
Ecore2ATLCopier,atlanmod,GitHub,https://github.com/atlanmod/Ecore2ATLCopier,,False,False,2017-02-02T15:15:23Z,2017-02-02T15:15:23Z,,0,0,Eclipse Public License 1.0,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/Ecore2ATLCopier/directory/
model-consistency,atlanmod,GitHub,https://github.com/atlanmod/model-consistency,Model Consistency Prototype,False,False,2017-03-05T17:24:07Z,2018-06-04T09:59:56Z,,1,1,Eclipse Public License 2.0,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/model-consistency/directory/
Commons,atlanmod,GitHub,https://github.com/atlanmod/Commons,A library of common classes and methods used in Atlanmod's projects,False,False,2017-08-31T17:57:49Z,2019-04-03T12:39:17Z,,0,1,Eclipse Public License 2.0,1,Java,commons,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/Commons/directory/
DynamicAnalyser,atlanmod,GitHub,https://github.com/atlanmod/DynamicAnalyser,Dynamically analyses the source code by running tests after an instrumentation,False,False,2017-09-19T11:02:21Z,2019-05-14T12:15:53Z,,1,0,,0,Java,,False,
CyprIoT,atlanmod,GitHub,https://github.com/atlanmod/CyprIoT,Design a network of things.,False,False,2018-02-15T15:08:03Z,2019-08-02T13:58:53Z,,0,1,Apache License 2.0,3,Java,"domain-specific-language,internet-of-things,model-driven-engineering,networking,policy-network",True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/CyprIoT/directory/
sexp2emf,atlanmod,GitHub,https://github.com/atlanmod/sexp2emf,Turn S-expressions into EMF models,False,False,2018-02-20T15:44:49Z,2019-07-26T13:25:30Z,,1,0,Eclipse Public License 2.0,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/sexp2emf/directory/
CoqTL,atlanmod,GitHub,https://github.com/atlanmod/CoqTL,,False,False,2018-03-09T17:41:33Z,2019-07-29T15:49:12Z,,5,3,,9,Coq,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/CoqTL/directory/
iotdsl,atlanmod,GitHub,https://github.com/atlanmod/iotdsl,A Domain-specific language to abstract basic networking and security features in the IoT. A code generator to enforce security mechanisms at runtime.,False,False,2018-04-30T12:24:30Z,2018-04-30T17:19:57Z,,0,0,,0,Java,,False,
ACP,atlanmod,GitHub,https://github.com/atlanmod/ACP,,False,False,2018-05-02T15:22:34Z,2018-12-17T07:30:32Z,,0,0,,0,Python,,False,
scalable-views-heterogeneous-models,atlanmod,GitHub,https://github.com/atlanmod/scalable-views-heterogeneous-models,Scalable model views on heterogeneous model resources,False,False,2018-05-04T14:14:12Z,2019-07-24T11:34:34Z,,0,0,GNU General Public License v3.0,0,Java,,False,
zoo,atlanmod,GitHub,https://github.com/atlanmod/zoo,Atlanmod Zoo,False,False,2018-05-25T09:52:24Z,2018-10-18T11:44:44Z,,3,2,Eclipse Public License 2.0,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/zoo/directory/
ttc2018liveContest,atlanmod,GitHub,https://github.com/atlanmod/ttc2018liveContest,The repository for the TTC 2018 Live Contest,True,False,2018-06-25T13:14:14Z,2018-06-25T16:18:36Z,,0,0,MIT License,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/ttc2018liveContest/directory/
EnergyModel,atlanmod,GitHub,https://github.com/atlanmod/EnergyModel,,False,False,2018-07-11T11:50:15Z,2019-04-25T04:50:06Z,,2,0,GNU Lesser General Public License v3.0,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/EnergyModel/directory/
csy-traceability,atlanmod,GitHub,https://github.com/atlanmod/csy-traceability,,False,False,2018-10-10T13:44:11Z,2019-06-07T16:30:09Z,,1,0,GNU General Public License v3.0,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/csy-traceability/directory/
MDE4RTS,atlanmod,GitHub,https://github.com/atlanmod/MDE4RTS,,False,False,2018-10-23T11:39:04Z,2019-07-18T15:04:01Z,,1,0,,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/MDE4RTS/directory/
updates,atlanmod,GitHub,https://github.com/atlanmod/updates,Update site for Atlanmod projects,False,False,2018-12-07T10:36:48Z,2019-08-02T14:43:56Z,,0,0,,0,HTML,,False,
ACP-FIX,atlanmod,GitHub,https://github.com/atlanmod/ACP-FIX,Fix problems in RBAC,False,False,2018-12-28T08:41:45Z,2019-06-27T12:43:15Z,,0,1,,0,Python,,False,
pacmon,atlanmod,GitHub,https://github.com/atlanmod/pacmon,Framework for monitoring energy consumptions of Java programs,False,False,2019-01-28T09:30:14Z,2019-06-05T08:17:15Z,,2,1,GNU Lesser General Public License v3.0,0,Java,,False,
emf,atlanmod,GitHub,https://github.com/atlanmod/emf,EMF project repository (emf),True,False,2019-02-28T09:46:49Z,2019-02-28T09:47:07Z,,0,0,,0,Java,,False,
atlanmod-platform,atlanmod,GitHub,https://github.com/atlanmod/atlanmod-platform,Atlanmod Platform,False,False,2019-04-23T07:08:46Z,2019-06-07T09:21:01Z,,0,0,Eclipse Public License 2.0,0,,,False,
atl,atlanmod,GitHub,https://github.com/atlanmod/atl,Atlanmod Transformation Language,False,False,2019-04-23T09:41:40Z,2019-05-24T08:08:45Z,,0,0,,0,Java,,False,
modisco,atlanmod,GitHub,https://github.com/atlanmod/modisco,Model Discover,False,False,2019-04-24T07:03:42Z,2019-07-04T09:09:57Z,,1,0,,0,Java,,False,
ThingML,atlanmod,GitHub,https://github.com/atlanmod/ThingML,The ThingML modelling language,True,False,2019-05-01T05:25:33Z,2019-05-01T05:25:39Z,https://github.com/TelluIoT/ThingML,0,0,Apache License 2.0,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/atlanmod/ThingML/directory/
thingml-maven-repo,atlanmod,GitHub,https://github.com/atlanmod/thingml-maven-repo,A maven repository for ThingML,False,False,2019-05-01T05:32:46Z,2019-05-01T05:32:49Z,,0,0,,0,,,False,
ACP-all,atlanmod,GitHub,https://github.com/atlanmod/ACP-all,Summarzing all the problems in a rule-based system,False,False,2019-06-21T05:54:40Z,2019-06-21T09:27:35Z,,0,1,,0,Python,,False,
san-metamodel,atlanmod,GitHub,https://github.com/atlanmod/san-metamodel,,False,False,2019-06-26T08:45:46Z,2019-06-26T11:15:47Z,,0,0,Eclipse Public License 2.0,0,Java,,False,
energy-estimation-language,atlanmod,GitHub,https://github.com/atlanmod/energy-estimation-language,,False,False,2019-07-11T14:22:57Z,2019-07-11T14:33:03Z,,0,0,GNU General Public License v2.0,0,Java,,False,
