nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics
wait-for-it,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/wait-for-it,Pure bash script to test and wait on the availability of a TCP host and port,True,2016-08-24T19:31:50Z,2016-08-24T19:31:51Z,,0,0,MIT License,0,Shell,
ezmaster-hexo,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/ezmaster-hexo,Hexo blog framework illustrating ezmaster deployment capacities,False,2016-09-13T12:13:49Z,2016-09-15T05:48:38Z,,2,0,,0,Makefile,
ezmaster-canvas,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/ezmaster-canvas,"Just a simple Http Server, usefull if you need to 'ezmasterize' and application with ouput data",False,2016-10-13T11:32:02Z,2016-10-15T09:21:20Z,,1,0,MIT License,0,JavaScript,
xpath-generator,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/xpath-generator,Node.js xpaths & tree generator,False,2016-10-26T14:37:18Z,2019-03-22T06:07:01Z,,4,1,MIT License,2,JavaScript,"generator,list,nodejs,npm,tree,xml,xpaths"
node-inist-ark,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/node-inist-ark,"NodeJS package used to handle ""normalized"" ARK for the INIST organization",False,2016-10-26T19:08:31Z,2018-06-20T15:22:32Z,,7,0,,0,JavaScript,
RefGPEC,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/RefGPEC,Application de gestion d'un référentiel de profils/compétences pour une démarche GPEC,False,2016-12-26T16:39:07Z,2018-09-07T16:32:21Z,,1,0,,0,JavaScript,
diachronic-explorer,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/diachronic-explorer,Diachronic'Explorer,True,2017-01-10T09:33:02Z,2017-11-09T19:24:34Z,,0,0,GNU General Public License v2.0,1,HTML,
lodex,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/lodex,Linked Open Data EXperiment,False,2017-01-19T08:42:38Z,2019-05-16T08:38:52Z,https://lodex.inist.fr,28,2,Other,20,JavaScript,"linked-open-data,mongo,nodejs,semantic-web"
ezmaster-virtuoso,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/ezmaster-virtuoso,ezmasterized virtuoso (Triple store),False,2017-01-26T14:48:06Z,2017-08-04T12:36:56Z,,0,0,MIT License,1,Shell,"docker-image,ezmaster,triplestore,virtuoso"
node-ezs-istex,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/node-ezs-istex,Using ezs to query ISTEX API,False,2017-02-10T22:01:56Z,2019-05-20T11:56:21Z,,0,4,,4,JavaScript,
ezmaster-webserver,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/ezmaster-webserver,A basic webserver used to host static files in an ezmaster instance. ,False,2017-02-11T22:06:39Z,2018-05-09T08:57:44Z,,1,0,,1,JavaScript,
lodex-themes,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/lodex-themes,,False,2017-02-20T20:05:52Z,2018-10-15T12:52:39Z,,2,0,,0,CSS,
ezmaster-globs,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/ezmaster-globs,Github LOcal Backup Server,False,2017-02-27T08:30:07Z,2019-05-10T11:21:01Z,,1,1,,0,Shell,
lodex-use-cases,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/lodex-use-cases,,False,2017-03-21T07:34:57Z,2019-01-31T16:36:53Z,,1,0,,0,,
node-inist-roadmap,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/node-inist-roadmap,to use our roadmap from trello,False,2017-04-26T08:13:41Z,2017-04-26T08:14:05Z,,0,1,,1,JavaScript,
lodex-doc,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/lodex-doc,User documentation for LODEX (GitBook),False,2017-05-15T08:56:10Z,2019-04-10T13:12:59Z,https://user-doc.lodex.inist.fr,1,0,,0,,
pdf-figure-extractor,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/pdf-figure-extractor,:outbox_tray:Extract figure from pdf without text in it,False,2017-05-17T11:43:46Z,2019-01-21T11:03:53Z,,1,0,,0,JavaScript,
KitGPEC,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/KitGPEC,Base de données permettant le traitements de compétences individuelles dans une démarche GPEC,False,2017-08-24T09:24:44Z,2017-08-25T11:38:15Z,,0,0,MIT License,0,Visual Basic,
ezmaster-cli,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/ezmaster-cli,Node wrapper for ezMaster's HTTP API & useful tools scripts using the API,False,2017-09-03T08:53:14Z,2018-05-14T21:09:23Z,,2,0,MIT License,0,JavaScript,
ezmaster-automaton,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/ezmaster-automaton,ezmaster app used to auto upgrade an ezmaster application/instance.,False,2017-09-03T16:50:24Z,2018-07-16T16:23:38Z,,0,0,,1,JavaScript,
lodex-users-doc,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/lodex-users-doc,Documentation LODEX orientée utilisateur,True,2017-09-15T15:39:23Z,2017-10-16T09:59:07Z,,0,0,,0,Shell,documentation
lodex-extended,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/lodex-extended,,False,2017-09-29T12:26:49Z,2019-05-09T09:40:38Z,,0,1,,1,,
jussieu-web-home,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/jussieu-web-home,Site web appel de Jussieu,False,2017-10-03T16:06:50Z,2018-07-19T08:16:27Z,,0,0,,0,HTML,
ezmaster-mongo,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/ezmaster-mongo,Ezmasterization of mongodb,False,2017-11-08T18:07:43Z,2018-07-16T16:23:09Z,,0,0,,0,Shell,
ezmaster-web-term,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/ezmaster-web-term,Web terminal used for debugging ezmaster stuff,False,2017-12-06T20:35:29Z,2017-12-06T20:36:52Z,,0,0,,1,Makefile,
node-config-component,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/node-config-component,YAML config for nodejs,False,2018-01-23T13:07:33Z,2018-06-19T10:36:28Z,,3,0,MIT License,0,JavaScript,
lodex-workers,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/lodex-workers,A dedicated EZS server for LODEX,False,2018-04-03T08:46:00Z,2019-05-08T21:24:44Z,,0,0,,0,JavaScript,
ezmaster-mysql,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/ezmaster-mysql,MySQL for EzMaster,False,2018-05-10T07:04:06Z,2019-05-15T09:22:56Z,,0,0,,0,Shell,
ezmaster-phpserver,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/ezmaster-phpserver,PHP and Apache web server for EzMaster (usefull for Wordpress),False,2018-05-10T07:08:16Z,2019-05-15T12:02:49Z,,1,0,,0,Dockerfile,
ezmaster-gitbook,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/ezmaster-gitbook,Gitbook for EzMaster,False,2018-05-14T16:46:28Z,2018-07-17T09:11:55Z,,1,0,MIT License,0,Shell,"docker,ezmaster,gitbook"
ezmaster-jekyll,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/ezmaster-jekyll,Jekyll for ezmaster!,False,2018-06-14T14:07:05Z,2018-07-12T13:22:45Z,,0,0,,0,Shell,
node-ezs-lodex,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/node-ezs-lodex,A collection of ezs functions for Lodex,False,2018-06-23T10:41:13Z,2019-05-13T16:05:47Z,,0,0,,0,JavaScript,"ezs,json-ld,lodex,stream"
lodex-doc-gitbook-config,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/lodex-doc-gitbook-config,,False,2018-09-21T09:29:25Z,2018-09-21T09:29:53Z,,0,0,,0,,
computron,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/computron,Another Node.js library for applying XSLT stylesheets to XML documents,False,2018-09-25T09:13:14Z,2019-04-24T05:51:29Z,,3,0,MIT License,0,C++,"addon,nodejs,xlst,xml"
lodex-styleguide,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/lodex-styleguide,Style guide for Lodex,False,2018-10-10T13:20:06Z,2018-10-10T13:48:38Z,,0,0,,0,,
lodex-dumps,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/lodex-dumps,An ezmaster application to download LODEX exports and expose them on the web,False,2019-04-12T09:37:41Z,2019-04-16T07:36:26Z,,1,0,Other,0,JavaScript,
node-ezs-sparql,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/node-ezs-sparql,SPARQL module for ezs,False,2019-05-17T15:03:54Z,2019-05-17T16:14:51Z,,0,0,MIT License,0,JavaScript,
